NationalID,Gender,GivenName,MiddleInitial,Surname,StreetAddress,City,State,ZipCode,Birthday,CCType,CCNumber,CCExpires
168-66-7112,female,Christy,J,Risher,3376 Stuart Street,Pittsburgh,PA,15222,12/29/1927,MasterCard,5573772704061936,1/2013
006-20-3793,male,Joshua,K,Rosales,2420 Bloomfield Way,West Enfield,ME,04493,10/27/1951,MasterCard,5355131535262409,2/2014
380-22-3142,female,Sherri,R,King,3113 Lakeland Terrace,Ann Arbor,MI,48104,4/20/1982,MasterCard,5137234284018009,8/2011
411-68-3597,female,Robin,D,Campbell,3574 Gladwell Street,Memphis,TN,38133,11/28/1947,MasterCard,5413008181988927,2/2013
682-10-8486,female,Berta,E,Ballard,1324 Stratford Court,Raleigh,NC,27615,5/14/1990,MasterCard,5389485928114233,8/2014
311-26-3009,female,Elizabeth,A,Gales,530 Sugarfoot Lane,Lafayette,IN,47095,10/25/1954,MasterCard,5515142283271473,8/2011
675-05-5671,male,James,C,Phipps,4241 Limer Street,Columbus,GA,31901,12/7/1963,MasterCard,5309146724117674,1/2014
190-50-6889,male,David,R,Martinez,646 Spring Avenue,Newark,PA,19714,8/14/1940,Visa,4485017514176288,9/2011
321-80-9085,male,Ben,H,Mendoza,201 Memory Lane,Polo,IL,61064,10/15/1962,Visa,4916963709781649,3/2014
619-24-4640,female,Barbara,M,McKissack,1323 Driftwood Road,San Francisco,CA,94107,11/9/1950,Visa,4716077648766371,3/2012
380-82-1743,male,Greg,B,Bass,2483 John Avenue,Westland,MI,48185,8/4/1992,MasterCard,5199564955908103,3/2015
406-56-9527,male,Alex,R,Roberts,3952 Cerullo Road,Winchester,KY,40391,5/10/1943,Visa,4916550524388542,3/2012
680-34-5927,female,Louise,C,Bath,4644 Sunrise Road,Las Vegas,NV,89128,10/7/1963,MasterCard,5588201002969296,10/2011
204-74-8261,female,Linda,S,Caufield,3211 Collins Street,Altoona,PA,16602,4/15/1972,MasterCard,5346983641099709,1/2011
501-46-2401,male,Julius,C,Porter,4690 Sycamore Circle,Center,ND,58530,6/23/1967,Visa,4556782746715732,11/2012
212-06-5678,female,Diane,D,Brown,1009 Cambridge Place,Odenton,MD,21113,8/30/1967,MasterCard,5288724225866836,5/2011
764-32-1474,male,Jeffery,J,Alexander,996 Farm Meadow Drive,Colorado City,AZ,86021,4/18/1971,Visa,4539013619822930,10/2011
629-96-0203,male,George,M,Catchings,317 Todds Lane,San Antonio,TX,78225,3/13/1983,Visa,4929061572882464,10/2012
448-26-2152,male,Richard,A,Shipp,4958 Heather Sees Way,Grove,OK,74344,7/22/1966,Visa,4556706422183667,11/2011
541-45-6410,male,John,J,Riojas,595 Sycamore Road,Eugene,OR,97404,1/4/1953,MasterCard,5206570527960184,4/2011
566-22-6187,male,Brian,C,Tardif,894 Felosa Drive,Bellflower,CA,90706,7/11/1958,MasterCard,5519421372057282,1/2014
574-31-1778,female,Sebrina,A,Berggren,2214 Blackwell Street,Red Dog,AK,99752,12/1/1949,Visa,4556467608493541,6/2014
368-88-5083,male,Samuel,L,Love,1531 Howard Street,Grand Rapids,MI,49503,8/10/1980,MasterCard,5193563436186210,9/2015
287-56-0672,male,Ricky,C,Lopez,1819 Little Street,Youngstown,OH,44512,5/9/1938,MasterCard,5491288205610674,1/2015
302-64-2525,male,Thomas,N,Godfrey,593 Walnut Hill Drive,Cincinnati,OH,45202,6/14/1955,Visa,4916640364811404,8/2011
311-64-5995,female,Cindy,P,Coble,4899 Crestview Manor,Indianapolis,IN,46204,9/30/1934,Visa,4929545133365142,6/2011
469-76-0361,male,Joel,A,Espinosa,4867 Pritchard Court,Glenville,MN,56036,8/14/1937,Visa,4532495988103173,12/2011
498-48-2324,female,Pamela,G,Reynolds,2628 Ash Avenue,Kirkwood,MO,63122,12/5/1969,Visa,4532591068672135,1/2013
549-51-1412,female,Carmen,S,Walker,3045 Oakwood Circle,Irvine,CA,92614,12/15/1948,MasterCard,5382484643139093,3/2011
540-34-7884,male,Karl,D,Cortez,2876 New Street,Ashland,OR,97520,9/30/1940,Visa,4532681586333748,7/2012
090-80-2357,female,June,A,Glass,3987 Geneva Street,Brooklyn,NY,11206,2/14/1942,Visa,4716369945827356,7/2015
506-01-0328,female,Gail,L,South,2700 Kyle Street,Cairo,NE,68824,7/23/1954,MasterCard,5587834686130305,4/2015
499-46-5166,male,Charles,M,Watt,3794 Maple Court,Camdenton,MO,65020,12/11/1932,Visa,4532199674562284,4/2014
235-11-7454,male,David,M,Currie,3106 Hall Valley Drive,Wheeling,WV,26003,11/8/1980,Visa,4556986999185598,9/2013
195-03-9987,female,Jill,J,Leonard,3393 Franklee Lane,Newark,PA,19714,5/17/1931,Visa,4716907407818049,11/2013
023-72-4137,male,Thomas,G,Miller,4953 Smith Street,Boston,MA,02110,4/3/1943,Visa,4532132260093927,8/2014
451-40-9000,female,Jennifer,C,Hughes,1418 Monroe Street,Houston,TX,77063,9/30/1981,Visa,4716954369138206,5/2013
614-46-1708,male,John,M,Davis,2632 Wolf Pen Road,San Francisco,CA,94143,4/26/1985,MasterCard,5149442910785711,11/2012
478-37-3726,male,David,G,Owens,2589 Morningview Lane,Ventura,IA,50482,1/27/1960,MasterCard,5328919714297954,8/2012
635-09-6010,male,Eddie,J,Kell,97 Beeghley Street,Glen Rose,TX,76043,5/30/1977,MasterCard,5563561332862068,12/2014
575-68-0841,female,Hilary,J,West,2760 Arron Smith Drive,Honolulu,HI,96819,1/9/1973,MasterCard,5241511420426193,12/2015
631-26-6033,female,Elaine,M,Hasegawa,4790 Ward Road,El Paso,TX,79901,9/29/1987,Visa,4539127606679069,6/2012
193-48-8690,female,Margaret,R,Abramson,1843 Stutler Lane,Fairview (Erie),PA,16415,12/15/1932,Visa,4716326200550255,8/2013
621-27-1191,female,Dawn,V,Greenwald,1701 Boring Lane,San Francisco,CA,94103,8/9/1979,Visa,4929110070246589,4/2014
606-44-1998,male,Jamaal,A,Crawford,975 Davis Avenue,Rio Dell,CA,95562,9/22/1969,MasterCard,5541220477601495,10/2015
514-58-9541,male,Jessie,I,Staten,101 Roosevelt Road,Moundridge,KS,67107,2/12/1958,Visa,4929662258808010,10/2011
508-36-7968,male,Jerry,J,Coleman,27 Crummit Lane,Ruskin,NE,68974,2/17/1977,MasterCard,5229377713253702,1/2011
687-07-9086,male,Gabriel,C,Guy,392 Red Dog Road,Charlotte,NC,28208,1/20/1981,MasterCard,5544582603128553,3/2012
288-44-8435,female,Eleanor,E,Arnold,2477 Quilly Lane,Columbus,OH,43215,12/23/1960,MasterCard,5364552299354455,2/2014
270-28-7431,male,William,L,Lopez,3287 Rogers Street,Cincinnati,OH,45240,11/2/1933,Visa,4916486125918108,3/2014
349-86-2062,male,Dan,S,Nguyen,1654 Carter Street,Dundas,IL,62425,9/16/1989,Visa,4716787173395814,8/2011
607-66-3183,female,Carol,C,Spurlock,4036 Quiet Valley Lane,Van Nuys,CA,91405,3/23/1948,Visa,4485819462296343,9/2013
558-43-0638,male,Edward,K,Norton,4020 Freshour Circle,Stockton,CA,95202,6/15/1988,MasterCard,5513070164150866,8/2011
030-80-0322,female,Josie,R,Dever,914 Huntz Lane,Leominster,MA,01453,12/2/1948,Visa,4929453244966173,6/2012
363-62-9578,male,Sidney,C,Burdick,1245 Shingleton Road,Grand Rapids,MI,49503,9/4/1946,Visa,4539970382034458,6/2011
518-48-5190,male,Gordon,M,Headley,1411 Poplar Chase Lane,Twin Falls,ID,83301,2/16/1936,Visa,4916358073921709,4/2012
770-40-2746,male,Jermaine,V,Sirianni,4008 Spirit Drive,Ormond Beach,FL,32174,5/1/1967,MasterCard,5429139085093951,5/2013
259-46-4114,female,Rhonda,R,Hamilton,4469 Graystone Lakes,Macon,GA,31206,12/30/1962,Visa,4532371993764756,12/2014
668-01-0997,female,Gladys,C,Cosby,4802 Kuhl Avenue,Atlanta,GA,30303,12/28/1926,Visa,4485316361563832,4/2012
651-20-1693,female,Maria,J,Sevilla,3141 Pick Street,Denver,CO,80216,11/30/1968,MasterCard,5230786508374985,4/2013
396-25-5955,male,Todd,V,Collins,1371 Pearcy Avenue,Milwaukee,WI,53203,6/20/1929,Visa,4539653359058607,7/2013
176-44-5243,female,Mary,J,Parnell,4505 Berkley Street,Northampton,PA,18067,1/28/1964,MasterCard,5496429864457362,11/2014
150-14-2603,male,Jeffery,E,Blackman,362 Lincoln Street,Camden,NJ,08102,5/9/1982,MasterCard,5562138828954534,7/2011
502-07-0891,female,Marcia,E,Morrow,3037 Findley Avenue,Mchenry,ND,58464,8/16/1967,MasterCard,5476721776127321,2/2011
452-89-6964,male,Alexander,T,Ferguson,306 Cemetery Street,Houston,TX,77060,8/2/1931,Visa,4929092153855496,3/2014
471-90-1903,male,Carmelo,J,Salgado,991 Ferrell Street,Bear River,MN,55723,5/5/1932,MasterCard,5433685494077104,11/2013
365-56-0602,male,Mario,P,Martinez,3170 D Street,Romeo,MI,48065,5/29/1990,Visa,4532088346198058,7/2011
246-70-7464,male,Michael,M,Villanueva,4611 Layman Avenue,Raeford,NC,28376,2/28/1939,MasterCard,5105998335791339,7/2014
481-22-2867,male,David,M,Perry,236 Langtown Road,Burr Oak,IA,52131,9/21/1951,MasterCard,5195550407265089,9/2013
492-28-7110,female,Trisha,R,Ferro,813 Tree Frog Lane,Kansas City,MO,64106,1/18/1975,Visa,4532173748100884,8/2015
453-91-6591,male,Brandon,B,Delisle,4758 Sardis Sta,Arlington,TX,76010,10/31/1945,Visa,4532821374824322,4/2011
251-23-8300,female,Linda,R,Farrel,3488 Broadway Street,Myrtle Beach,SC,29577,3/10/1968,Visa,4485509642151001,10/2013
364-20-4970,male,James,D,Donahue,4598 Prudence Street,Detroit,MI,48205,6/15/1931,MasterCard,5389496836377127,5/2014
767-28-2343,male,Roy,I,Maples,3568 Heavens Way,Osprey,FL,34229,11/6/1934,MasterCard,5446417036004668,12/2012
628-74-6354,male,Francis,M,Griffin,4374 Morris Street,San Antonio,TX,78218,12/20/1972,Visa,4532464115751262,3/2015
427-10-8197,male,Vernon,A,Blackwood,839 Rafe Lane,Jackson,MS,39201,1/16/1968,Visa,4539099600687754,1/2012
179-46-8888,male,Jerry,C,Butterfield,3841 Carriage Lane,Scranton,PA,18503,7/17/1978,MasterCard,5477150389033735,3/2015
197-50-7539,female,Hillary,O,Brooks,4781 Chandler Hollow Road,Pittsburgh,PA,15213,7/14/1958,MasterCard,5233856510360459,10/2014
656-12-7192,female,Frances,R,Hurt,3687 Broadway Street,North Charleston,SC,29420,7/21/1941,Visa,4716649411770929,6/2014
649-03-8230,male,Kenneth,D,Laine,2493 Byrd Lane,Albuquerque,NM,87108,6/28/1973,MasterCard,5414017765910685,1/2013
464-27-7269,male,Garrett,E,Murillo,1113 Circle Drive,Houston,TX,77036,4/15/1938,Visa,4716569630628601,11/2013
681-10-3567,female,Cynthia,J,Wilder,3113 Happy Hollow Road,Clinton,NC,28328,1/8/1944,Visa,4539605129709281,12/2011
236-72-3877,female,Debra,J,Chartier,1873 Froe Street,Morgantown,WV,26505,5/1/1932,Visa,4556659178706423,12/2013
657-10-3520,female,Gertrude,S,Rodriguez,645 Camden Place,Charleston,SC,29407,2/24/1947,MasterCard,5281422798562554,3/2014
636-64-8905,male,Nicholas,D,Jackson,4794 Todds Lane,San Antonio,TX,78231,10/5/1987,MasterCard,5298291227729394,8/2012
269-84-2849,male,Bruce,K,Torres,2632 Parker Drive,Cleveland,OH,44115,12/18/1967,Visa,4929559119621188,11/2013
277-96-2510,female,Henrietta,P,Fletcher,360 Horner Street,Seville,OH,44273,6/2/1992,MasterCard,5343949522019457,1/2013
676-05-8119,male,Millard,C,Beasley,553 Cedar Street,Little Rock,AR,72201,2/16/1934,MasterCard,5422422573920704,4/2014
304-17-6761,male,David,E,Roark,3870 Cessna Drive,Fort Wayne,IN,46802,9/22/1933,MasterCard,5577374146248233,10/2011
252-83-7240,male,Jason,B,Martin,1275 Smith Road,Snellville,GA,30278,1/19/1928,Visa,4539084089133918,12/2012
382-08-9097,female,Sharon,B,Doney,1333 D Street,Roseville,MI,48066,4/30/1928,Visa,4716794557770836,6/2011
003-74-5574,male,Chris,C,Wallace,4474 Milford Street,Portsmouth,NH,03801,8/22/1966,Visa,4929373967882805,1/2015
258-75-5314,female,Robin,P,McFadden,426 Junior Avenue,Duluth,GA,30097,7/8/1979,MasterCard,5188476036220163,8/2015
043-32-8501,male,David,R,Purtell,2552 Cheshire Road,Bethany,CT,06524,5/22/1966,Visa,4532737873020719,12/2013
073-88-5309,male,Ali,M,Lipe,1094 Morningview Lane,New York,NY,10013,7/17/1939,MasterCard,5161156087392894,12/2014
669-05-9258,female,Freda,T,Murphy,3728 Post Farm Road,Atlanta,GA,30337,7/12/1964,Visa,4916870412601669,12/2015
052-64-6956,male,Mark,R,Maynard,1496 Hinkle Deegan Lake Road,Corning,NY,14830,9/15/1942,MasterCard,5469819602011062,6/2013
572-42-4844,male,Michael,T,Walker,3616 Carriage Court,El Cajon,CA,92020,8/21/1974,Visa,4916722962642827,11/2014
237-82-9325,male,Walter,T,Sanderson,2102 McVaney Road,Boone,NC,28607,5/13/1982,MasterCard,5550022143083365,8/2014
661-01-2029,female,Maryanne,D,Anderson,1817 Emerson Road,St Joseph,LA,71366,4/27/1971,Visa,4716292654512599,1/2014
306-62-5688,female,Kathryn,J,Flynn,4492 Raintree Boulevard,Indianapolis,IN,46240,3/8/1979,MasterCard,5319597483734679,2/2011
547-42-0819,female,Patricia,G,Collins,909 Richards Avenue,Stockton,CA,95207,8/28/1955,MasterCard,5522714346162781,9/2011
531-64-3949,female,Kathryn,G,Murphy,1414 Wright Court,Seattle,WA,98101,6/5/1941,Visa,4716444194890791,11/2013
374-82-5212,female,Dianne,J,Ruiz,3458 Eagle Drive,Plymouth,MI,48170,4/5/1951,Visa,4532071860286079,3/2011
536-24-6962,female,Ann,B,Wetherington,2629 Dane Street,Spokane,WA,99201,2/8/1976,MasterCard,5271408539083192,11/2011
764-30-1515,male,Dennis,O,Cotton,1887 Burnside Court,Phoenix,AZ,85040,8/25/1964,MasterCard,5528448188416740,1/2011
568-60-6099,female,Joy,S,Anwar,148 Reynolds Alley,Long Beach,CA,90807,8/29/1933,MasterCard,5466510273201230,7/2011
639-68-2903,female,Kathleen,C,Arrington,4476 Hall Place,Carthage,TX,75633,1/28/1940,Visa,4532579275121129,5/2015
455-12-2017,female,Kristi,D,Carr,2197 Anthony Avenue,Brownwood,TX,76801,8/5/1958,Visa,4929813640146805,5/2013
292-98-6575,male,Dale,S,Gordon,4112 Derek Drive,Warren,OH,44484,1/9/1956,Visa,4916150906789050,1/2015
415-66-8823,female,Patricia,R,Bourget,4015 Buffalo Creek Road,Antioch,TN,37013,10/8/1978,MasterCard,5580357745326109,5/2011
677-10-5148,male,Stephen,S,Smalley,452 Edgewood Road,Ashdown,AR,71822,4/11/1964,MasterCard,5134690510010917,11/2013
769-36-6170,male,Frederick,C,Metz,354 Wilkinson Court,Fort Myers,FL,33901,12/21/1927,Visa,4556370354280155,11/2014
268-74-8648,male,Kenneth,C,Tucker,627 Collins Avenue,Columbus,OH,43215,2/5/1984,MasterCard,5128698107186485,9/2011
759-01-7977,female,Wendy,J,Billings,3373 Green Street,Nashville,TN,37211,7/13/1929,Visa,4716832329476199,4/2012
191-72-8459,female,Patricia,T,Miller,4419 Garrett Street,Philadelphia,PA,19108,3/11/1985,Visa,4916108941693679,8/2015
419-35-9055,male,Louis,T,Orchard,1847 Petunia Way,Birmingham,AL,35222,9/28/1982,Visa,4539705906464819,10/2012
473-05-6402,female,Mary,B,Rodriguez,2524 Terra Cotta Street,Henning,MN,56551,11/8/1939,MasterCard,5184227639629720,2/2015
559-40-0254,male,Aaron,J,Wallace,3341 Denver Avenue,Riverside,CA,92501,5/31/1950,MasterCard,5527586570190562,3/2011
681-07-4876,female,Ashley,R,Doi,847 Havanna Street,Greensboro,NC,27406,11/21/1978,MasterCard,5549611265226051,11/2014
182-60-2861,female,Tiffany,J,Hopkins,3339 Spadafore Drive,Clearville,PA,15535,9/1/1983,Visa,4485833409732393,9/2011
690-01-6772,male,James,L,Geller,3663 Jones Avenue,Winston Salem,NC,27101,9/4/1981,MasterCard,5193938423937017,5/2011
756-01-0137,male,Dexter,M,Klem,1803 Burton Avenue,Memphis,TN,38117,12/23/1958,Visa,4539153936314326,2/2011
407-03-9873,male,Orlando,J,Martinez,3646 Counts Lane,Cincinnati,KY,45202,2/9/1974,Visa,4929396046517381,5/2012
644-52-4965,male,Emmett,C,Weber,3510 Poco Mas Drive,Dallas,TX,75247,1/6/1958,MasterCard,5250945367933746,12/2011
237-76-4805,male,Steven,C,Peterson,883 Edwards Street,Rocky Mount,NC,27801,7/23/1979,MasterCard,5134474968865266,8/2014
630-74-8013,male,Thomas,K,Hawkins,1069 Adamsville Road,Zapata,TX,78076,11/2/1936,Visa,4929917907278753,12/2014
412-67-1826,female,Ada,P,Denney,3554 Berkshire Circle,Knoxville,TN,37917,12/28/1953,Visa,4929600924292474,9/2014
390-02-4703,male,Israel,C,Davis,4145 Mercer Street,Springstead,WI,54552,6/25/1988,Visa,4916011245052123,9/2013
688-07-7525,female,Josephine,C,Villegas,3326 Bryan Street,Greensboro,NC,27401,10/16/1981,MasterCard,5124326519294564,1/2011
218-19-6384,male,Jonathan,M,Scriven,860 Five Points,Baltimore,MD,21201,8/4/1982,MasterCard,5287931645729046,1/2012
498-09-1798,male,Kenneth,E,Kohler,1136 John Daniel Drive,Rolla,MO,65401,1/21/1930,MasterCard,5179100627335088,10/2011
329-70-3381,female,Theresa,A,Smith,4435 Rebecca Street,Arlington Heights,IL,60004,11/26/1950,MasterCard,5406291248397592,10/2012
158-28-6562,female,Connie,L,Curry,1496 Dark Hollow Road,Penns Neck,NJ,08540,10/11/1980,Visa,4556568003292519,5/2011
132-64-8352,male,Daniel,K,Leftwich,2686 Hinkle Deegan Lake Road,Syracuse,NY,13202,1/18/1937,Visa,4929206178027176,8/2012
098-72-4154,male,David,G,Hall,1121 Church Street,Bayside,NY,11361,6/10/1967,MasterCard,5226994333738434,2/2014
281-30-1619,female,Charlotte,B,McLaughlin,1028 Lowes Alley,Worthington,OH,43085,7/20/1970,Visa,4539319914967902,9/2015
537-01-0682,male,Nathaniel,K,Haddix,3469 Pratt Avenue,Tigard,WA,97223,2/22/1988,MasterCard,5582861845936632,6/2015
376-13-8170,male,Ricky,G,Sullivan,886 Tully Street,Detroit,MI,48224,3/8/1931,MasterCard,5544290017861328,12/2011
451-75-4238,female,Evelyn,R,Cahoon,1615 Werninger Street,Houston,TX,77036,5/21/1942,Visa,4716798932214774,8/2011
418-34-2800,female,Rosalyn,A,Washington,3401 Turkey Pen Lane,Phenix City,AL,36867,3/25/1947,MasterCard,5409670638048203,3/2013
365-05-3610,male,Juan,O,Beyer,4189 D Street,Roseville,MI,48066,12/25/1955,Visa,4716875175972944,7/2014
552-37-4429,male,Shane,C,Barnett,4405 Murphy Court,Perris,CA,92370,10/12/1973,Visa,4556897778792225,12/2012
207-28-4857,male,Richard,H,Mendez,3458 Horseshoe Lane,Philadelphia,PA,19108,2/1/1992,Visa,4556432296049641,8/2012
206-72-7367,female,Mary,W,Sanchez,4776 Wakefield Street,Philadelphia,PA,19107,2/27/1984,Visa,4556128802556398,3/2012
562-41-7655,female,Catherine,J,Simmons,1317 Park Street,San Francisco,CA,94103,9/15/1984,MasterCard,5109368172025041,3/2014
648-01-8913,male,James,M,Eisenberg,1224 Reel Avenue,Albuquerque,NM,87112,9/3/1957,Visa,4532571611655688,4/2012
109-10-3419,male,Jon,A,Phelps,2985 Jarvis Street,Buffalo,NY,14202,7/15/1938,Visa,4556721169697357,4/2013
376-60-5906,male,Charles,A,Kingery,3641 Daylene Drive,Detroit,MI,48226,4/28/1942,Visa,4716235716701601,10/2012
495-03-4259,female,Marie,M,Donaldson,3026 Blair Court,Higginsville,MO,64037,3/2/1969,MasterCard,5184783959366525,11/2014
367-31-4683,male,Raymond,E,Dombroski,1113 Mount Street,Westphalia,MI,48894,5/20/1927,Visa,4916964474535640,6/2015
656-14-4301,male,John,J,Vest,3907 Pooh Bear Lane,Travelers Rest,SC,29690,11/26/1948,MasterCard,5491706432377262,5/2012
522-69-2723,male,Luis,A,Hill,347 Sweetwood Drive,Denver,CO,80216,7/24/1961,MasterCard,5110037972031478,3/2015
274-66-7344,male,Leslie,D,Christensen,501 Old House Drive,Worthington,OH,43085,4/2/1947,Visa,4929721562891094,10/2012
463-80-7320,male,Ricky,T,Kuhn,88 Clair Street,Rogers,TX,76569,6/5/1987,MasterCard,5526067908084158,10/2011
565-83-8854,female,Martha,E,Torrence,4208 Edgewood Avenue,Fresno,CA,93704,7/31/1972,Visa,4539918521468186,11/2014
291-42-5298,male,Danial,K,Walton,195 Ingram Street,Covington,OH,45818,12/2/1978,MasterCard,5303706954142852,1/2012
501-64-3954,male,Eric,M,Almanza,4955 Catherine Drive,Grand Forks,ND,58203,8/12/1927,MasterCard,5119350895737290,4/2012
482-62-0346,female,Alyssa,J,Ingram,1798 Morningview Lane,Des Moines,IA,50309,1/29/1979,Visa,4532284813312815,3/2011
613-13-6964,female,Alice,J,Rice,2271 Liberty Avenue,Santa Ana,CA,92770,4/10/1927,Visa,4716365775454642,6/2013
560-69-9905,male,Alan,B,Strayhorn,3797 Reynolds Alley,Los Angeles,CA,90017,8/20/1964,MasterCard,5178879489577470,4/2014
420-42-6240,female,Irene,J,Turner,4515 Broad Street,Birmingham,AL,35203,11/7/1989,Visa,4916546113456666,2/2013
574-98-8679,male,Laurence,D,Booe,3520 Kidd Avenue,Anchorage,AK,99501,2/15/1956,Visa,4716430852964226,4/2013
630-03-7533,female,Alexa,L,McMahan,3723 Jones Street,Dallas,TX,75201,9/25/1932,MasterCard,5299823085716557,6/2014
758-01-7898,female,Alice,S,Gutierrez,3196 Lightning Point Drive,Arlington,TN,38002,5/22/1961,MasterCard,5285377521874963,6/2014
593-47-5064,female,Janet,W,Munoz,1500 Wyatt Street,Boca Raton,FL,33432,11/17/1949,Visa,4485801912595201,8/2015
518-88-6476,male,Dale,R,Hartmann,2967 Seltice Way,Albion,ID,83311,2/3/1967,Visa,4556639521189980,1/2012
317-68-7686,female,Krista,G,Obrien,3697 Parrill Court,East Chicago,IN,46312,4/16/1954,Visa,4485443333604088,9/2015
241-90-6545,male,Philip,W,Bivins,1283 Rockwell Lane,Roanoke Rapids,NC,27870,12/6/1937,MasterCard,5335016681190782,2/2011
176-60-3449,female,Bobbie,R,Cardenas,1733 Aaron Smith Drive,York,PA,17402,2/5/1966,Visa,4916494499588531,10/2013
504-22-6177,male,Winfred,P,Dames,1641 Ryan Road,Edgemont,SD,57735,4/12/1942,Visa,4716272719394845,7/2012
054-76-7356,female,Lucille,R,Mohan,2726 Marshville Road,Poughkeepsie,NY,12601,7/14/1980,Visa,4929303787539301,12/2015
664-09-6648,male,Travis,R,Nelson,398 Sarah Drive,Lake Charles,LA,70629,8/3/1970,MasterCard,5337252217283621,10/2013
119-52-3486,male,William,J,Jennings,3884 My Drive,Garden City,NY,11530,5/26/1946,MasterCard,5334664691519606,3/2011
470-19-0927,female,Hattie,J,Bigham,408 Sardis Station,Minneapolis,MN,55415,3/29/1981,MasterCard,5441057636752392,1/2015
466-19-7275,female,Beatrice,B,Echevarria,2183 Alexander Drive,Woodson,TX,76091,11/10/1943,MasterCard,5509264957445767,7/2015
454-96-6943,male,Robert,H,Cook,3494 Ward Road,El Paso,TX,79901,3/11/1927,Visa,4539694623947795,10/2013
658-16-1326,female,Christy,F,Pope,3828 Poe Road,Conway,SC,29528,12/22/1934,Visa,4916312520600648,5/2014
506-41-7618,male,Carlos,V,Kelly,2730 Rollins Road,Bloomington,NE,68929,12/20/1970,Visa,4532048722745716,10/2013
192-70-9225,female,Susan,T,Wesolowski,4410 Bastin Drive,Philadelphia,PA,19103,5/4/1942,Visa,4716265361705342,7/2012
156-60-7303,female,Laura,J,Allen,139 Webster Street,Bound Brook,NJ,08805,4/8/1975,MasterCard,5384031500069257,12/2012
357-68-3129,male,John,N,Goodson,134 University Drive,Chicago,IL,60606,4/11/1986,Visa,4929041039362425,8/2013
762-01-4749,male,Harold,J,Rowell,2717 Burton Avenue,Memphis,TN,38128,12/30/1992,Visa,4916466549149621,5/2014
436-99-1056,female,Susan,G,Giles,2148 Wood Street,New Orleans,LA,70171,7/8/1976,Visa,4485787091607869,4/2013
638-36-4472,female,Julie,R,Gordon,378 Worthington Drive,Plano,TX,75024,3/8/1926,Visa,4916023944433132,4/2015
402-49-7976,female,Doris,D,Sterling,1079 Shady Pines Drive,Paducah,KY,42001,11/13/1928,Visa,4929612617426095,11/2011
